$START_EPHEMERIS_CATALOG
$START_EPHEMERIS
1950/01/01 12:00:00.0000000
Sun,0,0,0,0,0,0
Mercury,46927372.541964851,16929321.784601469,-2931409.1537117683,-25.981472696496223,48.007678242245184,6.306553958880837
Venus,12597385.561210981,106976019.8784387,719103.04136238992,-34.900252818719565,3.9162878545373241,2.0689006235262388
Earth,-28618021.168497939,144279374.3620328,16091.627246364949,-29.694878415392417,-5.9096655370983919,-0.001577826113632774
Mars,-209299730.3666971,134505300.51965219,7981821.4498648494,-12.180056044163051,-18.32320473386223,-0.082855836328147525
Jupiter,510032341.92999482,-562161173.80403841,-9120132.705099076,9.524980942843337,9.40860510871919,-0.2520998705311821
Saturn,-1347616132.423923,373656823.959785,46984494.979225218,-3.0891934051356551,-9.3245097764648719,0.28664432386591621
Uranus,-186009407.3269293,2828045661.4493337,12940357.098634,-6.83939518513674,-0.75911160250267451,0.085866307579833559
Neptune,-4352131551.6355438,-1258192872.6795819,126169767.73674379,1.4864819461107719,-5.18141555535762,0.072701508369417356
Pluto,-3969545111.0011129,3632644467.5099616,759182969.60438657,-2.2072172689381251,-4.4671843703683516,1.1257399306275839
Moon,-28470846.3456337,144648078.46461841,44670.307667277746,-30.627850486691667,-5.582189228477846,0.045062103692178328
Phobos,-209292094.65975621,134501608.7778497,7977978.9708769014,-11.39145207972131,-16.3386994647765,-0.35255252048884422
Deimos,-209293712.9491322,134527930.49743459,7980398.5508078923,-13.330217144611389,-17.978070820273381,0.53650082014720624
Io,509612153.16266888,-562179189.50467753,-9126755.32393226,10.33342943330962,-7.946179016474801,-0.85327403909799671
Europa,510624810.47102749,-561858690.90738261,-9103668.4513688982,3.1645957016402888,21.712788502136831,0.1865153381721143
Ganymede,510854325.473967,-561475759.08273077,-9086387.5410667956,2.553965245847551,17.755221151956931,-0.086309970482885134
Callisto,511866928.13988745,-562526367.56842732,-9113047.1836181283,11.165417128953889,17.495897549912879,0.048295569534302807
Mimas,-1347438708.6107068,373616897.38923383,46990994.210120872,-0.090241731983595946,3.0321810207348481,-6.8766072568465679
Enceladus,-1347397576.400244,373731716.7720893,46924066.226472512,-8.0089312938153121,1.1316313598863881,-4.7173580952006553
Tethys,-1347543959.606112,373908345.714332,46849094.415157877,-14.039241328132231,-6.3407799593175236,-0.00974097880196334
Dione,-1347889388.937763,373897748.40218657,46884581.813781075,-9.9384128499526341,-15.506177447003671,4.19313577234533
Rhea,-1347091897.5530431,373665204.23288339,46932777.890423737,-3.587526691944209,-1.801535628145424,-3.61289837363838
Titan,-1346695497.617903,374330953.87834483,46547550.3086978,-6.5995707989797,-5.3520619690073694,-1.431147992138978
Hyperion,-1346691091.306051,372649753.95033759,47421109.599529669,1.1882297025091719,-6.8839872731708933,-1.4391526845277669
Iapetus,-1350667549.6335921,375642347.99284983,47096239.0920912,-4.7671381028787954,-11.85670354024446,1.260637742569465
Ariel,-186089093.7888566,2828039060.8614278,12766729.503403069,-11.705673437300179,0.61029556087818237,2.258857124080508
Umbriel,-186267379.01522279,2828106731.7498941,12972032.335443139,-6.16514884153855,-0.26412379268451319,4.659908023839181
Titania,-186344201.09133062,2828155328.7676182,13198796.900428532,-4.6254803637264787,-0.83376732465925985,2.97288980744138
Oberon,-185453004.02925679,2827909339.9747677,12830586.592715381,-7.5167704782496454,-1.0402585459153091,-2.9798074253873219
Miranda,-186136842.7165511,2828069449.9476523,12944846.867027279,-6.3743568142713887,0.51765819377144351,6.6337244614314184
Triton,-4351999552.7434921,-1258405000.457978,125917908.16074671,-2.3963608990191152,-7.20225388385083,-0.26021480264225838
Nereid,-4354833625.8830318,-1254282364.5210118,126302350.28978708,1.321610951917338,-6.4464748867956114,-0.02389156194684405
Larissa,-4352062782.78853,-1258187145.4889891,126144252.1002617,1.8959277262231491,3.9330829040806519,3.1844791397602239
Proteus,-4352039249.4361582,-1258120772.5879891,126159150.9816701,-2.3933051156344951,0.31071586086872105,3.6695151132996808
Charon,-3969539677.765151,3632639144.0596719,759164892.49263752,-2.3588658548435459,-4.6308719719238649,1.1278419389968779
Ceres,-302838418.69416773,-256007131.740974,48831603.714677177,10.575721486214121,-15.035213646129279,-2.3774564592850251
Haumea,-5661299714.5208836,4473346780.7335129,1306689721.986001,-2.3498860719818571,-2.6002258285326532,1.8124126526755431
Makemake,-2425189762.1141334,6069876629.8454676,1938085548.4044678,-3.74418074260626,-1.308511248789066,1.911127123967727
Eris,13054780515.80242,1759867366.750376,-6028819563.7918711,0.56363710958101787,1.89995138584872,1.164300705640724
Vesta,275872845.34429044,-197449920.18725389,-27304352.32446843,12.828581822377309,15.34822347504257,-2.0325297535357341
Sedna,14843555774.17658,6632968634.1342106,-2964701242.941936,-3.158903408523793,2.079759406656668,0.033024706794303471
Quaoar,-6656167208.2554331,-814610465.70753753,-31896308.091241781,0.58828309374131282,-4.2864595804376142,0.60782675500588457
Orcus,466587999.12352335,5872405141.9316578,120707983.3786781,-4.2201850572504593,1.4400597085935529,-1.599446490794004
Ixion,-6792067577.92564,-1885953801.2627091,2072402158.5072098,0.8459153367145249,-3.5294091747156169,-0.69267586831494288
Pallas,-345990617.1622113,-92788161.247540891,90446135.709725171,2.8021525273095191,-16.348808516826789,11.087765174450151
2007 OR10,5869273957.2752542,-7608495741.0952168,-2794005670.405839,3.5583607331243581,0.0206331985112147,0.84043000095094245
2002 TC302,8384261661.5745144,-1517480313.3123388,-3350700013.5749922,0.23453496775543453,3.0601301917397969,1.894211360346721
