Callisto,  5.120698099785365E+08,  5.406488312684906E+08, -1.374420084722808E+07, -1.246800642898797E+01,  2.004282113653445E+00, -1.059706545080398E-01,
Mimas, -1.319982815718971E+09, -6.026133361442630E+08,  6.294597056595367E+07, -1.058877828628928E+01, -5.152315125103737E+00, -6.675054112302810E-01,
Enceladus, -1.320234011069294E+09, -6.026569237114943E+08,  6.299857759499848E+07, -2.545201448846357E+00, -1.833636562115202E+01,  5.594585837084879E+00,
Tethys, -1.320281668878709E+09, -6.026316175057392E+08,  6.298364615014943E+07, -2.030016280900671E+00, -1.734526296799054E+01,  5.064360437284186E+00,
Dione, -1.319944343771247E+09, -6.024432913328491E+08,  6.285873523463202E+07, -6.275107604051012E+00, -6.486167837176573E+00, -2.474688734007207E-01,
Rhea, -1.319502966295553E+09, -6.027396661468654E+08,  6.297143657893148E+07,  2.627493711577853E+00, -1.260348504728495E+00, -3.793504066483207E+00,
Titan, -1.318854421507757E+09, -6.026426175852848E+08,  6.285602291882572E+07,  2.636138957329374E+00, -3.744753534668862E+00, -2.511190901352315E+00,
Hyperion, -1.318478849462443E+09, -6.028923145829973E+08,  6.294511992247990E+07,  3.401187643884506E+00, -4.494762103695988E+00, -2.134393726459364E+00,
Iapetus, -1.322803841917146E+09, -6.048861001995362E+08,  6.408946026989457E+07,  5.486634118463016E+00, -1.126808921955647E+01,  1.874058100019673E-01,
Ariel,  2.995194563182722E+09,  2.143796705047731E+08, -3.787127782411114E+07,  3.015885078267202E+00,  5.149654372307035E+00, -3.962624667825448E+00,
Umbriel,  2.994983516884937E+09,  2.143726056036445E+08, -3.825595429881694E+07, -4.925170505095307E+00,  7.598957812715939E+00,  1.178571495719923E+00,
Titania,  2.994740110348488E+09,  2.145012506617011E+08, -3.771633486103288E+07,  1.860231574263471E+00,  6.336449872523076E+00,  2.753213516472468E+00,
Oberon,  2.994488219659076E+09,  2.145026868948165E+08, -3.809095817585494E+07, -9.330751842763839E-01,  7.004235332140393E+00,  3.111343019745365E+00,
Miranda,  2.995019380245462E+09,  2.144100409586629E+08, -3.787660673143855E+07,  5.674953025226849E+00,  5.020640244945217E+00,  2.001383630133166E+00,
Triton,  3.905834337830638E+09, -2.209680212920985E+09, -4.422217247236812E+07,  5.810256128432453E+00,  7.770556687492850E+00,  2.417129206132627E-01,
Nereid,  3.903244706166715E+09, -2.207831288819006E+09, -4.451815283110702E+07,  2.868602925830873E+00,  3.125007560396894E+00, -2.558463689483799E-01,
Naiad,  3.906027163716487E+09, -2.209785427012393E+09, -4.448206334873235E+07, -7.406463066037693E+00,  7.622088735445896E+00,  5.594790034605753E+00,
Thalassa,  3.906023186036195E+09, -2.209871172487566E+09, -4.451483286216819E+07,  1.298826412358616E+01,  9.586030173573306E+00, -2.660317777664168E+00,
Despina,  3.906004553147161E+09, -2.209878206994319E+09, -4.450957865132546E+07,  1.324640947514099E+01,  5.287120343085102E+00, -4.324089654694623E+00,
Galatea,  3.906052635828227E+09, -2.209785043905294E+09, -4.449615167434573E+07, -3.678860928923457E+00,  1.151971301173014E+01,  4.844430670225773E+00,
Larissa,  3.905940995444085E+09, -2.209825445138822E+09, -4.446451388048971E+07,  1.086444554282014E+00, -4.380933399974504E+00, -2.829580470955214E+00,
Proteus,  3.905920303491588E+09, -2.209905967197030E+09, -4.448534745454657E+07,  6.852973417510404E+00, -4.071979390558984E-01, -3.825128614404007E+00,
Charon,  6.198851746462363E+08, -4.763682052499521E+09,  3.305941617819905E+08,  5.541302417581521E+00, -4.194432903856896E-01, -1.732761415600111E+00,
Ceres,  3.859057134316748E+08,  1.832884985211054E+08, -6.537206494184311E+07, -8.038836777494994E+00,  1.500952817544158E+01,  1.951545915299095E+00,
Haumea, -6.413643293750399E+09, -2.115468675412031E+09,  3.519282802996937E+09,  1.584420154324894E+00, -3.412262948740191E+00,  2.457338859857863E-01,
Makemake, -6.847136544117537E+09,  2.852133778539515E+08,  3.760679283072649E+09, -4.952493254869964E-01, -3.764148322645231E+00, -1.174649539135857E-01,
Eris,  1.304937314937712E+10,  5.230518237198779E+09, -3.314383383386476E+09, -5.717441767183106E-01,  1.601058257289585E+00,  1.565101582665308E+00,
Vesta,  3.561526783195966E+08,  6.542938441238512E+07, -4.523956095817523E+07, -1.894726559149134E+00,  1.865548202685084E+01, -3.305898654522510E-01,
Sedna,  7.727781498221878E+09,  1.011065569866465E+10, -2.686928387307600E+09, -4.110002884815320E+00,  1.342245379935538E+00,  2.752042578670112E-01,
New Horizons,  6.005506283024527E+08, -3.308377715480567E+09,  1.066693018982756E+08,  5.711864158271387E+00, -1.423523771956471E+01,  5.571234574132262E-01,
Apophis, -7.910597782331447E+07,  1.376004182281456E+08, -9.198443019094743E+06, -2.445383184606670E+01, -1.047081200650958E+01, -3.377724715728592E-02,
Comet Halley, -3.040247921463318E+09,  3.614920438434669E+09, -1.431995564351184E+09, -3.880245700387138E-01,  1.955747235103598E+00, -4.268362146612900E-01,

