Europa,  7.019053487581023E+08,  2.353363872907383E+08, -1.670058843727431E+07,  7.434966133075812E+00,  2.004993736031974E+01,  4.327404676337023E-01,
Ganymede,  7.026297013405613E+08,  2.358127710259562E+08, -1.666973378336285E+07, -3.261837450853322E+00,  2.384369364491108E+01,  4.635202711558275E-01,
Callisto,  7.024731437521989E+08,  2.375562206282559E+08, -1.661469758192945E+07, -1.150611389299329E+01,  1.705113413976147E+01,  7.617335179875351E-02,
Mimas, -1.391563018847026E+09, -3.630155543432141E+08,  6.176666632858098E+07,  9.244643410972380E+00, -2.039407040982821E+01,  5.210521527014881E+00,
Enceladus, -1.391294903931378E+09, -3.631257475450843E+08,  6.179271612673217E+07,  1.308466707875935E+01, -4.553957201921123E+00, -3.512017241992530E+00,
Tethys, -1.391225770059145E+09, -3.631486278662512E+08,  6.179970152943192E+07,  1.086445456980173E+01, -3.455944465764118E+00, -3.636856052096208E+00,
Dione, -1.391347112703589E+09, -3.632680422792863E+08,  6.187214799622698E+07,  1.179211269968796E+01, -8.345319130756637E+00, -1.406288228829361E+00,
Rhea, -1.391931364967718E+09, -3.629175840364516E+08,  6.174578917254454E+07,  1.960034566325301E+00, -1.689451909899545E+01,  3.971456215145171E+00,
Titan, -1.390489439443919E+09, -3.636418945677271E+08,  6.197769482341509E+07,  5.483066297631509E+00, -5.534416110303782E+00, -2.239738792168994E+00,
Hyperion, -1.392252132899673E+09, -3.639634971254487E+08,  6.230345917835473E+07,  5.830704548692395E+00, -1.246532213589922E+01,  1.253598186180851E+00,
Iapetus, -1.391201756367682E+09, -3.664173503618879E+08,  6.247753659072790E+07,  5.095391231897266E+00, -9.225081891514401E+00, -5.843190439799941E-01,
Ariel,  3.004345622506212E+09,  4.324683322416784E+07, -3.861477763893783E+07,  3.738699714746246E+00,  5.143144654442610E+00, -3.636961664014969E+00,
Umbriel,  3.004135016432713E+09,  4.330767432014909E+07, -3.850789213044544E+07,  4.183520919261672E+00,  5.775744981472026E+00,  1.627885594218591E+00,
Titania,  3.003848963080059E+09,  4.336565189044005E+07, -3.854583662809425E+07,  1.653086660502410E+00,  6.549114590246594E+00,  3.184715307722396E+00,
Oberon,  3.004475682777108E+09,  4.327337148049391E+07, -3.823352219503060E+07,  2.594860635422208E+00,  5.714606884344754E+00, -1.316005758432901E+00,
Miranda,  3.004328262899166E+09,  4.322983517862190E+07, -3.869428660041211E+07,  2.753340271898839E+00,  5.208314318059764E+00, -5.856673032590049E+00,
Triton,  3.834607215526377E+09, -2.334155785211702E+09, -4.004869454337919E+07,  6.628993977099090E+00,  5.999314749915199E+00, -1.826872877704743E+00,
Nereid,  3.838605883590560E+09, -2.332775383466272E+09, -3.994449124993682E+07,  3.360319263588932E+00,  5.934740978631143E+00, -4.339994209672549E-02,
Naiad,  3.834615571958122E+09, -2.334375777806622E+09, -4.028366835850263E+07, -6.953129293632837E+00,  9.190586386283062E+00,  5.003750246407828E+00,
Thalassa,  3.834560013560933E+09, -2.334455504522819E+09, -4.028519410000765E+07,  1.019436429513881E+01, -2.414944345282651E+00, -5.765341186386360E+00,
Despina,  3.834564868692891E+09, -2.334383168996119E+09, -4.026144945849395E+07, -5.739747037886079E+00, -2.864736249316510E+00,  6.402366706362336E-01,
Galatea,  3.834587569676364E+09, -2.334477784073762E+09, -4.030453087502253E+07,  1.252249962079602E+01,  4.809796454569590E+00, -4.109929330505935E+00,
Larissa,  3.834534077254493E+09, -2.334460203552853E+09, -4.027598906453288E+07,  7.104047289363469E+00, -2.712207909752142E+00, -4.562532583150809E+00,
Proteus,  3.834653798430507E+09, -2.334503527399131E+09, -4.034222694087553E+07,  8.744531414678058E+00,  9.383394424931677E+00, -9.111655269586953E-01,
Charon,  4.750754092911368E+08, -4.752086287167891E+09,  3.712376268876770E+08,  5.371407510562136E+00, -6.623069894779610E-01, -1.539448817805967E+00,
Ceres,  3.707413505300223E+08, -2.365208361184210E+08, -7.569860731758083E+07,  8.815638017122554E+00,  1.396193779457220E+01, -1.188781137648563E+00,
Haumea, -6.454785506122525E+09, -2.025380170912562E+09,  3.512441618714561E+09,  1.538342995286764E+00, -3.425476958284294E+00,  2.734570795069633E-01,
Makemake, -6.833484660646209E+09,  3.843263433823739E+08,  3.763412557122432E+09, -5.405896999933257E-01, -3.758512486451983E+00, -8.996643561545614E-02,
Eris,  1.306417957022577E+10,  5.188198198569892E+09, -3.355574535704100E+09, -5.517166013748834E-01,  1.610286928978387E+00,  1.561114845425373E+00,
Vesta,  7.282106692131615E+07, -3.171198303785082E+08,  6.905011190163642E+05,  2.045979039652955E+01,  3.833007877767655E+00, -2.601174500100107E+00,
Sedna,  7.835865564229310E+09,  1.007502455151103E+10, -2.694122865050320E+09, -4.092806342844125E+00,  1.361419288067899E+00,  2.708266278121713E-01,
New Horizons,  4.492199171945269E+08, -2.928937791943901E+09,  9.185007403341782E+07,  5.774606060605263E+00, -1.457795623677619E+01,  5.680088448292526E-01,
Apophis, -1.144826351071851E+08,  1.154441937812734E+08, -8.875829741681069E+06, -1.951172361101820E+01, -1.695107766674369E+01,  4.286786255782795E-01,
Comet Halley, -3.028906329901736E+09,  3.561939569074702E+09, -1.420192709590399E+09, -4.728608154030696E-01,  2.064986397722734E+00, -4.691025814357694E-01,

