2
2011/02/19 00:16:10.3350000,2011/02/15 12:00:00.0000000
Sun,0,0,0,0,0,0
Moon,-128174739.25682445,74419727.248454034,-30727.980038326004,-15.830139698001988,-26.885232928840285,-0.034077948368615267
Mercury,42255929.217119619,-45867938.513596348,-7624870.0762205319,26.15611847085199,35.332637918417248,0.48686321951256312
Venus,-85308280.449938178,-66361918.319135644,4014239.318263879,21.25666887997588,-27.807046418665657,-1.6077351144393897
Earth,-127841152.88625859,74292231.458157316,-1299.4595680275838,-15.446932943533007,-25.856100389056841,0.0011725478631892624
Mars,168232762.02072838,-120466536.04935876,-6655299.955600284,15.026004499102084,21.773057018443346,0.087271345601353065
Jupiter,723864122.10823452,154209302.06101313,-16839054.415259536,-2.8863738758554649,13.411487254768181,0.0088327368788344417
Saturn,-1402044909.0746267,-304845427.21143192,61116344.384193234,1.5305241305090367,-9.4486731461752012,0.10305800945413278
Uranus,3004865853.7527428,3091577.0084464122,-38912454.098995715,-0.059017560347381606,6.502853481589205,0.024407611148771453
Neptune,3817267352.0207567,-2363290422.0666757,-39293526.533008747,2.8227167648729394,4.6630098313636026,-0.16126025742295921
Pluto,441046763.25762242,-4748794586.9598551,380741828.16068912,5.5098509494270917,-0.536867377759146,-1.5123071447898082
Ceres,306265897.0825271,-315207472.12611234,-66272430.27762717,11.968056459104924,11.390129597519097,-1.8501380914792105
Haumea,-6464254083.7985764,-2004211350.1363091,3510732579.176928,1.5275592179608788,-3.4290074556440979,0.27993271179899665
Makemake,-6830113041.59762,407538566.80140626,3763948320.8292851,-0.55117752489551064,-3.7576283936783468,-0.083511713515392036
Eris,13067572592.453033,5178247067.5625916,-3365214044.8537607,-0.54698111573098618,1.6118983409970884,1.5601713528870216
Vesta,-55777328.997597776,-316888836.68621212,16308236.817025946,20.661573308559614,-3.9452467921549013,-2.3916960001456049
Sedna,7861132607.4103327,10066603443.187853,-2695792487.3373103,-4.0887246455059136,1.3653415137572389,0.26980139331303149
2002 TC302,5494984579.0897379,4064308159.6299462,1048367496.856405,-3.5016636348768206,2.1450214184779988,2.3613737298769739
2007 OR10,11292933427.735401,-6204042713.6552038,-752751865.086484,2.0988324034008308,1.2559664335450975,1.1753901444837416
Ixion,-1412667948.3653603,-5995727479.6620569,-218453355.65326846,4.3043086076625929,0.17027605920348571,-1.4340876723202352
Quaoar,-966321159.7832588,-6322687252.7685509,855804203.77622938,4.5156982708151974,-0.48760716965970347,0.16736651057292937
Orcus,-5995042196.8043356,3204585516.7447295,-2278784221.2454309,-1.7330324076655201,-3.3172510057115514,-0.618410357226199
Pallas,78382333.777778566,-406022607.18352574,274066116.71740866,14.617684639674925,-0.15140358809116819,-1.1128556440711608
Phobos,168241043.75575796,-120467627.11972263,-6659322.496744168,15.279298535493934,23.919731382575876,0.077117974374010217
Deimos,168253645.275193,-120468393.94691238,-6665815.1333253691,15.171832417969465,23.115558817509168,0.13994679418573827
Io,723577354.27948058,153901844.06448674,-16854101.649629753,9.8690512766254912,1.6076817377161454,-0.24036744253615436
Europa,723683270.85329986,153558018.76993352,-16867416.842860933,10.234275412981985,9.7152630937679216,-0.037755382775711277
Ganymede,724932133.4687537,154159239.11349031,-16827413.932863604,-2.3575511615357305,24.282323910545252,0.42442169537506819
Callisto,725247890.87419069,152947626.45033914,-16861028.210881073,2.64000991766058,19.529523784312023,0.27872310479084111
Mimas,-1402099195.0943122,-305001137.00330859,61207687.029793583,15.052891497164945,-13.288059697288276,1.0777195406781066
Enceladus,-1402189647.6496837,-305006248.56764889,61214619.361534409,11.515616046341828,-16.689600478206469,2.9321129621128845
Tethys,-1401752692.9181154,-304884483.44644314,61113134.668419339,2.8013499346438375,0.55566644785187536,-5.0944398878967059
Dione,-1402259824.4871411,-305111518.389174,61276655.6796088,9.7349644044957575,-14.833375497819492,2.1233276029986272
Rhea,-1402282911.5392468,-305253703.15785974,61350332.16138427,9.0666818996937923,-13.155138502196579,1.2785629597412098
Titan,-1403112064.0199964,-304219410.98406875,60898789.425780423,-1.3170266691499577,-13.4237688888591,2.4366161335075471
Iapetus,-1399862483.3039098,-307586839.67943716,61318915.263792828,3.9911328056180819,-7.454986630317161,-0.85853324376103846
Ariel,3004679446.4218378,3132815.9693644275,-38909304.998058662,0.19398192097153577,7.2033907516884881,5.4816913368564775
Umbriel,3004621240.0981812,3132069.4359905934,-39006425.397851191,-1.56110786236609,7.4312774507766992,4.3614968395060938
Titania,3004566924.6701765,3112696.8564635487,-39229544.276337333,-2.6024302919341844,7.4043733632576538,2.4731579820121663
Oberon,3004297720.996768,3220772.0323672937,-38872248.167449214,0.2442598332374406,6.87867112708026,3.135951879047286
Miranda,3004792371.2319107,3102851.175631159,-39019081.102617271,-5.26119724690257,8.2938963822473131,3.7987529352348828
Triton,3817007098.0956097,-2363246939.7061734,-39056376.093610294,4.9278402222066191,8.1323256639891124,1.5127397553599868
Nereid,3814503077.968369,-2359268605.1574974,-39182035.098847754,2.6596262813235456,3.4284348112098995,-0.25347176506723196
Larissa,3817239300.344852,-2363357445.1822295,-39305703.530270033,11.020352342790869,2.0195584282047538,-4.4614152243863971
Proteus,3817335710.6196413,-2363194939.9351864,-39286822.829737529,-2.7228248585324759,8.38010313406846,3.5221488588908532
Charon,441061006.63913018,-4748783272.4521246,380735096.51264614,5.51250313828298,-0.653881089706831,-1.7052129418603217
New Horizons,413504685.11279285,-2838604586.4473453,88332683.411694407,5.7900294703903787,-14.673093827265,0.57095749559637665
