// Improperly altering this file can cause SolarMax to malfunction

// Original Ephemeris: Version is Zero
0

// Baseline Date
2011/02/19 12:00:00.0000000

// Name, X, Y, Z, VX, VY, VZ
Charon,  4.412928577545766E+08, -4.748811305426008E+09,  3.806640464809463E+08,  5.449001981651106E+00, -6.938854306902501E-01, -1.658866141704409E+00,
Ceres,  3.067708946926588E+08, -3.147260497308447E+08, -6.635047238376266E+07,  1.194850380894133E+01,  1.141023059978996E+01, -1.845906637801303E+00,
Haumea, -6.464189573907439E+09, -2.004356155464402E+09,  3.510744399703717E+09,  1.527633474243160E+00, -3.428983463180558E+00,  2.798885331016134E-01,
Makemake, -6.830136316092609E+09,  4.073798832817107E+08,  3.763944793221756E+09, -5.511046353044378E-01, -3.757634514014620E+00, -8.355579037147853E-02,
Eris,  1.306754949295143E+10,  5.178315137258039E+09, -3.365148159203264E+09, -5.470127661308223E-01,  1.611887406653696E+00,  1.560177771312412E+00,
Vesta, -5.490460329490918E+07, -3.170543312640038E+08,  1.620717922932240E+07,  2.067083951628263E+01, -3.892151728571485E+00, -2.394419136050583E+00,
Sedna,  7.860959941358977E+09,  1.006666110053684E+10, -2.695781093566879E+09, -4.088751847973510E+00,  1.365314840662987E+00,  2.698083566726616E-01,
Quaoar, -9.661304630860879E+08, -6.322707841487313E+09,  8.558112712331393E+08,  4.515710998872700E+00, -4.874767591051258E-01,  1.673488551445197E-01,
Orcus, -5.995115380406704E+09,  3.204445429282811E+09, -2.278810335769057E+09, -1.732948739267439E+00, -3.317301020487542E+00, -6.183755596721037E-01,
Ixion, -1.412486178293303E+09, -5.995720285945534E+09, -2.185139165811458E+08,  4.304334977289318E+00,  1.704180872343052E-01, -1.434082271814716E+00,
Pallas,  7.899955810498995E+07, -4.060286108167360E+08,  2.740188579008745E+08,  1.461407176910813E+01, -1.327774863887416E-01, -1.125427280626228E+00,
2007 OR10,  1.129302205994349E+10, -6.203989674298055E+09, -7.527022287085705E+08,  2.098795575912676E+00,  1.255981264905746E+00,  1.175392281662783E+00,
2002 TC302,  5.494836702872393E+09,  4.064398741676468E+09,  1.048467216505522E+09, -3.501764125336957E+00,  2.144951228469508E+00,  2.361356142904427E+00,
Apophis,  4.555494092799207E+07,  1.295100056957348E+08, -5.767796211842433E+06, -2.685647696194285E+01,  1.569400980474212E+01, -1.478554131764040E+00,
Comet Halley, -3.025944281834288E+09,  3.549195084445461E+09, -1.417284468127280E+09, -4.929114781813478E-01,  2.090114699891882E+00, -4.790788192749121E-01,
New Horizons,  4.137491940445715E+08, -2.839224211838777E+09,  8.835679434004378E+07,  5.789923530848226E+00, -1.467242157302150E+01,  5.709368056128445E-01,

